doc_id	genre	source	date	text
92	BLOG	BLOG	2021-01-22	Ikväll blir det till att hoppa över mina sedvanliga två glas vin. Coronapesten har slagit till i vår familj och jag läste att alkohol kan förvärra en sjukdom. Jag blev smittad av frugan och var hon blev smittad är omöjligt att veta då hon alltid varit extremt noga med munskydd och handhygien. Ett par dagar senare blev vår dotter också sjuk. Notera att min fru smittade innan hon fått symptom, så vi hann inte isolera oss från varandra. Jag är inne på sjätte dagen nu. De första tre dagarna hade jag rethosta och feber mellan 38 och 39. Sedan försvann plötsligt hostan och nu har jag bara feber, men envis feber kring 38,5 till 39. Med diverse medikamenter får jag ner den till 38. Får förstås vara ödmjukt tacksam om det stannar på denna nivån, samtidigt som det är svårt att komma ifrån tanken att detta hade kunnat undvikas med en strikt lockdown. Annars har jag inget att skriva om. Ska försöka se Modo spela hockey. Sen blir det svårt att välja mellan På spåret och handbollen. Det lutar åt På spåret. Såg IKO:s match igår, eller rättare sagt 5 minuter av den. Sen väntade feberdrömmarna. Med tanke på resultatet var det kanske lika bra det. Jag önskar er en trevlig coronafri helg! 
93	MDCL	MDCL	2021-01-22	Brist på vaccindoser har fått flera länder att bortse från vaccintillverkarnas instruktioner, vilket kan innebära att nya, farligare mutationer av coronaviruset uppstår. De vacciner som nu är tillgängliga ska administreras i två doser med tre veckors mellanrum, men för att få ut vaccinet till så många som möjligt, väljer hälsomyndigheterna i bland annat Storbritannien att sprida ut de tillgängliga doserna till så många personer som möjligt. Om alla doser används till förstagångsvaccinationer så innebär det att ingen får den rekommenderade andra injektionen efter tre veckor, vilket är en förutsättning för att vaccinet ska vara effektivt. Detta tillvägagångssätt kan visa sig vara extremt ödesdigert. Det anser bland andra virologen Paul Bieniasz från Rockefelleruniversitetet i USA, som hävdar att de halvvaccinerade personerna blir ett slags vandrande virusfabriker, som kanske inte själva är sjuka, men ger viruset optimala villkor att mutera till nya varianter som inte kan tämjas av de befintliga vaccinerna. Virologens rädsla underbyggs av en studie, i vilken läkare observerade virus hos en person med ett långvarigt - och fatalt - covid-19-förlopp. I det fallet kunde läkarna se att viruset muterade i patienten med aldrig tidigare skådad hastighet. 
94	NEWS	NEWS	2021-01-22	Folkhälsomyndigheten i Finland presenterade igår, den 21 januari, ett pressmeddelande med skärpta råd för att begränsa spridningen av det muterade coronaviruset. Enligt Institutet för hälsa och välfärd (THL), som är landets motsvarighet till Folkhälsomyndigheten i Sverige, bör nu minst två meters avstånd hållas, och mask användas även vid dessa längre avstånd. "Nya muterade coronavirusvarianter smittar och sprids snabbare än den tidigare coronavirusvarianten. Därför rekommenderar THL nu ett säkerhetsavstånd på mer än två meter till andra människor. Utöver detta bör närkontakter minskas ytterligare", skriver myndigheten. Finlands statsepidemiolog Mika Salminen manar nu till ytterligare försiktighet: "Eftersom det muterade coronaviruset sprids lättare måste vi vara allt mer försiktiga och hålla ett säkerhetsavstånd på mer än två meter till andra. Närkontakter bör begränsas endast till de mest nödvändiga. Det är också viktigt att söka sig till coronatest för minsta symtom som eventuellt tyder på smitta", säger Salminen, som alltså är Finlands motsvarighet till Anders Tegnell. Vidare lyder en av rubrikerna i pressmeddelandet: "Ansiktsmask bör användas i offentliga lokaler, även om det går att hålla ett säkerhetsavstånd på mer än två meter". "För närvarande rekommenderar THL att personer som fyllt 12 år använder ansiktsmask i hela landet. Användningen av ansiktsmask rekommenderas i kollektivtrafiken och i andra offentliga transportmedel, i offentliga lokaler och vid publika evenemang inklusive skolor och läroverk från och med årskurs 6 i grundskolan samt i arbetsgemenskaper inomhus, om flera personer arbetar eller vistas i samma lokaler. Ansiktsmask ska alltid användas i dessa lokaler, även när ett säkerhetsavstånd på mer än två meter kan hållas". Användning av ansiktsmask är dock endast frivilliga rekommendationer, inte tvång. En majoritet av befolkningen använder mask i kollektivtrafiken, anger Helsingfors lokaltrafik till Svenska Yle. Finland har 632 döda med bekräftad covid-19, nästan 20 gånger färre än Sverige. 
95	NEWS	NEWS	2021-01-22	Oslos invånare uppmanas att hålla sig hemma i helgen, sedan ett utbrott av den brittiska varianten av coronaviruset upptäckts i grannkommunen Norde Follo, rapporterar NRK. Kommunfullmäktiges ordförande Raymond Johansen uppmanar alla Oslobor att tänka sig för innan de går till affären, att endast uträtta nödvändiga ärenden och att bära munskydd. Norde Follo har redan stängts ner efter utbrottet och nu diskuteras vad som ska göras i grannkommunerna. Enligt uppgifter till norska TV2 diskuteras "mycket omfattande" åtgärder. - Oslo är redo att vidta alla nödvändiga åtgärder, säger Johansen. 
96	PBLMD	PBLMD	2021-01-22	Totalt 2 100 doser av Modernas covid-vaccin har transporterats på fel sätt. Nu kan 400 vaccinerade värmlänningar bli tvungna att vaccinera sig igen. - Enligt uppgift finns det inget som tyder på att det innebär någon hälsorisk för den som vaccinerats, däremot pågår en utredning om dos 1 måste tas om, säger smittskyddsläkare Ingemar Hallén i ett pressmeddelande. Vaccindoserna, som transporterats av Apoteket AB, har förvarats i för låg frystemperatur, meddelar Region Värmland i ett pressmeddelande. Av de 2 100 doserna som fördelats mellan Gävleborg, Halland, Värmland, Dalarna och Östergötland är det cirka 1 000 som har använts. Flera av regionerna stoppar nu vaccinationen med just Modernas vaccin, men i Värmland har man redan använt alla sina tilldelade doser. - Vi har vaccinerat personal med de levererade doserna och håller på att kontakta samtliga vaccinerade via sms med information om det inträffade, säger smittskyddsläkare Ingemar Hallén. Folkhälsomyndigheten ska titta på om kylstrulet har påverkat skyddseffekten av viruset. "Olyckligt" Apotekets pressansvarige Magnus Frisk berättar att de ännu inte vet varför det har blivit fel. - Vi håller på och utreder och kan ännu inte säga vad som har hänt. Vi ska se till att hitta en lösning så att det blir rätt temperatur nästa gång, säger han till SVT Nyheter, och fortsätter: - Det är självklart olyckligt och vi tar det här på stort allvar. Kan det här ha skett med fler vaccinleveranser än de vi känner till? - Nej, det har vi ingen anledning att tro, säger Magnus Frisk. 
97	PBLMD	PBLMD	2021-01-22	Ytterligare 84 dödsfall med covid-19 har rapporterats i dag. Det innebär att Sverige passerat 11 000 dödsfall. Totalt har nu 11 005 personer med covid-19 avlidit i Sverige, enligt Folkhälsomyndighetens statistik på fredagen. Just nu vårdas 303 personer med covid-19 på intensivvårdsavdelningar runt om i landet. Totalt är det 4 663 personer som vårdas eller har vårdats på intensivvårdsavdelning. Totalt har 547 116 personer i Sverige bekräftats smittade 
98	NEWS	NEWS	2021-01-23	Djurmarknaden Huanan i Wuhan i Kina där flera människor smittades av det nya coronaviruset för drygt ett år sedan, i december 2019. En expertgrupp från WHO är i Kina för att undersöka det nya coronavirusets ursprung. Resultaten är viktiga både för denna och framtida pandemier men kan också vara politiskt sprängstoff. 
99	BLOG	BLOG	2021-01-24	Frivärlds senior fellow Patrik Oksanen har blivit intervjuad i brittiska The Sunday Times. Den 24 januari publicerade tidningen en artikel om den svenska coronahanteringen och den senaste tidens spridning av desinformation kopplat till vaccinering, med kommentarer från Oksanen: "We're not a little happy country where there are no lies in the public sphere," said Patrik Oksanen, a senior fellow at Stockholm Free World Forum, a think tank. "Sweden is a highly trusting country, but with disinformation it's a global ecosystem. Sweden is not an exceptionalist country when it comes to disinformation." 
100	BLOG	BLOG	2021-01-24	Nu har jag haft pesten i en vecka. Inga egentliga symptom mer än feber på 39 grader och utmattad. Hittills har det varit ungefär som en influensa med den stora skillnaden att febern inte går över. 39 i morgontemp dag ut och dag in. Samma för frugan. Och var det någon som sa att ungdomar inte skulle drabbas så hårt. Är det ytterligare en av FHM alla lögner eller felgissningar. Vår dotter har feber och har tungt med andningen. Tar febernedsättande. Annars hade jag aldrig orkat. Feber ska givetvis inte sitta i så här länge. Men Corona är ett fult ondsint virus. Men det är bara att sitta här i sängen och glo och hoppas att temperaturen sjunker. 
101	NEWS	NEWS	2021-01-24	Den 24 januari 2020 bekräftades de första fallen av coronavirus i Europa. Det var efter att en 48-årig man i Frankrike återvänt från en affärsresa i Wuhan i Kina som han konstaterades smittad av coronaviruset. Två personer i mannens familj insjuknade också. Det var då. Ett år har gått sedan dess, och i dag är smittläget värre än någonsin i många Europeiska länder. Under vecka 2 2020 rapporterades totalt nästan 18 miljoner nya fall av viruset bara i Europa, enligt siffror från The European Centre for Disease Prevention and Control (ECDC). 
102	NEWS	NEWS	2021-01-24	Exakt hur många som är långtidssjuka i covid-19 är svårt att beräkna. Men en grupp sticker ut. Det är unga kvinnor som söker stöd för långtidscovid, rapporterar DN. - Bland långtidssjuka ser vi en helt annan grupp jämfört med den vi såg på Iva, säger Judith Bruchfeld, överläkare på Karolinska universitetssjukhuset till Dagens Nyheter. - Det är främst kvinnor i ung ålder mellan 25 till 45. Det klassiska är att de har varit väldigt friska och högpresterande mitt i livet, säger hon. Men än så länge finns det ingen riktig förklaring till varför denna grupp är mer drabbad än andra. - Men vi kan se att dessa människor är jättesjuka, det är tragiskt, säger hon till DN. 
103	NEWS	NEWS	2021-01-24	I fredags meddelade Astra Zeneca att de kommer mer än halvera sina leveranser av covid-vaccin under det första kvartalet. Trots det beräknas ändå alla kunna vaccineras innan juli, skriver SvD. - Det är ett besvärande avbräck men inte oroande. Vi har fortfarande en marginal men den hade varit ännu större med Astra Zeneca. Avbräcket är att vi inte kommer i gång med samma intensitet i början, säger Richard Bergström till tidningen. Förseningen till trots väntas 7,3 miljoner svenskar ha erbjudits vaccin till andra kvartalet. - Min bedömning är att vi trots det som hänt med Astra Zeneca kommer att kunna erbjuda vaccin till alla som vill till i slutet av juni, säger Richard Bergström. 
104	NEWS	NEWS	2021-01-24	Vaccin har fått effekt i Israel Israel är hittills det land som vaccinerat flest människor i världen, något som verkar ha fått effekt. Hittills har över 2,5 miljon människor i landet fått sin första vaccindos, vilket motsvarar cirka 30 procent av befolkningen. Enligt statistik från ett nationellt forskningscenter har antalet inskrivna på sjukhus minskat med över 60 procent för personer över 65, skriver Mail Online. Samtidigt dör rekordmånga i landet just nu. En förklaring kan vara den tid det tar innan vaccinet får effekt. Johan von Schreeb, professor i global katastrofmedicin vid Karolinska institutet, säger till Aftonbladet att de höga dödstalen kan ha två anledningar. - De vaccinerar jättemånga, men det tar tre veckor innan det får effekt. När det gäller dödssiffrorna är det dessutom tre veckors fördröjning mellan smittspridning och död. 
105	BLOG	BLOG	2021-01-25	Skulle varit administrativ på förmiddagen för att förbereda min föreläsning på onsdag. Men vi hade en del att göra så så blev det inte. Får försöka hinna med det i morgon. Och en annan sak ... det var inte Actic som dragit avgift för PT. Skäms lite grand eftersom jag mailade dem. Men det märkliga var att det stod brf Actic. Eftersom jag råkade ut för det förra året så trodde jag att det var samma nu. Men så var det inte. Får kolla upp det mera. Lyckades ta mig ut och springa i kväll. Benen är som lyktstolpar, det kändes som en kramp i dem och på slutet värkte det i dem. Fattar inte vad det är. Lagade lite mat sen, har ett ryck att försöka äta upp det vi har i kyl, frys och skafferi. Har såna med jämna mellanrum, vi får se hur det går. Tittat på rapport, fortfarande Coronadystert. Försöker läsa ifatt alla ICAkuriren jag har. Ska nu påbörja 52-53 2020. Lite kvar av kvällen... och jag har blivit beroende av att lyssna på ljudböcker. 
